0
-116
-191
-180
-106
-195
-152
-122
-256
-143
-256
-256
-256
-56
-92
-256
-191
-45
-112
-183
-154
-201
-17
-256
-41
-256
-50
-65
-141
-102
-75
-73
-165
-60
-157
-202
-131
-81
-217
-256
-256
-71
-6
-169
-69
-41
-59
-210
-80
-168
-234
-12
-197
-44
-256
-107
-124
-26
-99
-19
-2
-110
-151
-9
-177
-161
-88
-126
-24
-256
-17
-117
-33
-148
-105
-152
-243
-36
-23
-26
-66
-2
-42
-142
-35
-11
-144
-21
-33
-29
-21
-142
-75
-19
-17
-80
-46
-8
-158
-112
-34
0
-188
-23
-36
-33
-46
-84
-9
-63
-148
-166
-86
-19
-3
-3
-40
-39
-20
-256
-9
-8
-9
-256
-181
-188
-13
-134
-243
-48
0
-256
-42
-88
-109
-19
-60
-173
-256
-27
-256
-256
-3
-148
-36
-21
-161
-18
-20
-168
-14
-86
-16
-30
-41
-33
-256
-7
-141
-11
-217
-66
-185
-79
-56
-256
-55
-60
-33
-224
-19
-35
-256
-157
-142
-224
-84
-27
-256
-129
-7
-87
-35
-19
-17
-15
-7
-6
-165
-160
-5
-219
-38
-144
-256
-97
-159
-256
-54
-209
-56
-256
-256
-25
-48
-120
-97
-18
0
-46
-18
-1
-67
-71
-42
-88
-256
-244
-200
-256
-8
-173
-256
-202
-28
-67
-34
-44
-256
-256
-34
-256
-110
-256
-22
-256
-134
-256
-256
-256
-14
-256
-23
-76
-256
-256
-256
-241
-71
-256
-256
-9
-168
-115
-45
-256
-140
-256
-256
-24
-51
-59
-256
-256
-175
0
-37
-256
-47
-256
-256
-256
-24
-256
-31
-107
-30
-56
-9
-118
-256
-256
-79
-256
-256
-184
-83
-256
-256
-234
-101
-189
-256
-256
-256
-256
-256
-205
-46
-256
-256
